Education;Marital_Status;Income;Kidhome;Recency;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Complain;all_Response;Age;CustomerDayLong;MNT
2;5;43776.0;1;77;1.0;1.0;0.0;2;6.0;0.0;0.0;38.0;2708;23.0
4;4;71691.0;0;0;1.0;4.0;7.0;5;2.0;0.0;1.0;63.0;2755;1153.4123846372045
4;3;85844.0;0;62;1.0;6.0;6.0;7;2.0;0.0;1.0;48.0;2682;1958.0
4;4;39190.0;1;91;2.0;2.0;1.0;4;5.0;0.0;0.0;47.0;2715;133.0
2;5;71367.0;0;24;1.0;4.0;5.0;7;2.0;0.0;0.0;62.0;2961;777.0
4;4;38578.0;1;2;3.0;3.0;0.0;3;8.0;0.0;0.0;49.0;3023;73.0
4;3;57236.0;1;22;3.0;2.0;1.0;4;3.0;0.0;0.0;56.0;2760;121.0
2;4;61825.0;0;56;1.0;4.0;2.0;8;4.0;0.0;0.0;42.0;2977;424.0
2;2;79803.0;0;54;1.0;4.0;3.0;5;1.0;0.0;0.0;63.0;2678;868.0
0;4;80910.0;0;71;1.0;3.0;3.0;8;1.0;0.0;0.0;35.0;3257;756.0
3;5;27590.0;1;38;1.0;1.0;0.0;2;7.0;0.0;0.0;39.0;3083;12.0
2;3;56775.0;0;62;2.0;5.0;8.0;10;5.0;0.0;0.0;42.0;3194;937.0
2;2;83829.0;0;78;0.0;4.0;7.0;6;1.0;0.0;3.1185051147150964;46.0;2915;1836.526975328729
0;3;54210.0;0;18;2.0;4.0;1.0;7;5.0;0.0;0.0;42.0;3056;367.0
2;3;38508.0;1;95;6.0;7.0;2.0;5;8.0;0.0;0.0;35.0;2982;443.0
2;5;53187.0;1;66;2.0;4.0;1.0;6;5.0;0.0;0.0;51.0;2897;267.0
2;3;30023.0;1;28;1.0;2.0;0.0;3;8.0;0.0;0.0;49.0;2748;61.0
4;4;76045.0;0;78;1.0;4.0;5.0;11;2.0;0.0;1.0;61.0;2877;1323.0
4;3;50870.0;0;13;1.0;2.0;0.0;3;5.0;0.0;0.0;69.0;2661;63.0
0;3;15315.0;0;27;2.0;2.0;0.0;4;5.0;0.0;0.0;51.0;2981;64.0
0;3;65463.0;1;17;2.0;6.0;2.0;9;5.0;0.0;1.0;47.0;2801;562.0
2;3;66480.0;1;71;7.0;4.0;1.0;7;4.0;0.0;0.0;56.0;2680;312.0
2;2;76773.0;0;79;1.0;2.0;2.0;11;1.0;0.0;0.0;67.0;3140;1156.0
0;4;81698.0;0;1;1.0;8.0;2.0;5;5.0;0.0;2.0;38.0;3136;1094.9044418921358
4;4;54466.0;1;78;1.0;1.0;0.0;2;5.0;0.0;0.0;48.0;2791;16.0
3;4;98777.0;0;23;0.0;4.0;6.0;9;1.0;0.0;1.0;61.0;2783;2008.0
4;4;16269.0;1;75;3.0;3.0;0.0;3;8.0;0.0;0.0;37.0;2954;44.0
2;5;71819.0;0;70;3.0;3.0;3.0;5;6.0;0.0;2.0;50.0;2956;1574.0
4;3;33569.0;1;10;1.0;1.0;1.0;2;8.0;0.0;2.0;38.0;2907;63.0
3;3;36262.0;0;24;1.0;3.0;5.0;3;6.0;0.0;2.0;38.0;2933;426.0
1;5;22634.0;0;47;1.0;2.0;1.0;2;8.0;0.0;0.0;55.0;3180;96.0
0;3;47025.0;0;98;5.0;11.0;1.0;6;9.0;0.0;0.0;43.0;2941;635.0
2;4;70566.0;0;4;2.0;6.0;5.0;9;3.0;0.0;0.0;53.0;2917;757.0
4;3;31605.0;1;15;2.0;2.0;1.0;4;7.0;0.0;0.0;42.0;3235;125.0
3;2;52034.0;1;67;5.0;4.0;2.0;5;7.0;0.0;0.0;48.0;3059;332.0
2;4;48526.0;1;32;1.0;2.0;1.0;4;3.0;0.0;0.0;42.0;2838;135.0
2;3;46734.0;0;40;2.0;6.0;1.0;5;7.0;0.0;0.0;67.0;3239;330.0
2;2;39552.0;1;54;7.0;6.0;2.0;5;8.0;0.0;1.0;59.0;3209;384.0
2;4;86358.0;1;78;4.0;5.0;3.0;6;8.0;0.0;0.0;55.0;3341;1722.0
2;5;46931.0;2;94;2.0;1.0;1.0;3;3.0;0.0;0.0;44.0;2717;78.0
1;4;16581.0;0;51;1.0;0.0;0.0;3;4.0;0.0;0.0;36.0;3184;24.0
0;2;63998.0;0;42;1.0;7.0;6.0;11;4.0;0.0;1.0;69.0;2842;1168.0
3;3;67381.0;0;67;4.0;2.0;2.0;9;7.0;0.0;1.0;70.0;3181;957.0
2;4;25930.0;1;87;1.0;1.0;0.0;2;7.0;0.0;0.0;54.0;2913;15.0
2;3;42693.0;1;29;1.0;1.0;0.0;3;5.0;0.0;0.0;43.0;2673;57.0
2;5;85606.0;0;89;2.0;6.0;7.0;9;3.0;0.0;1.0;45.0;3245;1918.5085021724674
2;4;72903.0;0;74;1.0;7.0;5.0;8;4.0;0.0;3.1185051147150964;36.0;2894;2013.0
0;5;49669.0;1;97;2.0;5.0;1.0;6;6.0;0.0;0.0;47.0;2687;326.0
4;3;36778.0;1;63;3.0;3.0;0.0;3;9.0;0.0;0.0;53.0;3344;77.0
4;2;85696.0;0;88;1.0;4.0;6.0;9;1.0;0.0;1.0;59.0;3073;1313.0
3;2;10979.0;0;34;2.0;3.0;0.0;3;5.0;0.0;0.0;32.0;2689;30.0
2;3;49678.0;0;81;2.0;6.0;2.0;4;7.0;0.0;0.0;60.0;3163;315.0
3;5;56129.0;0;65;4.0;6.0;2.0;10;4.0;0.0;0.0;68.0;3025;660.0
2;3;37155.0;1;51;1.0;2.0;0.0;4;5.0;0.0;0.0;32.0;3165;74.0
0;2;21282.0;1;76;2.0;2.0;1.0;2;6.0;0.0;0.0;43.0;2700;46.0
4;4;33419.0;0;76;2.0;2.0;0.0;4;7.0;0.0;0.0;59.0;2967;86.0
2;6;63285.0;0;84;1.0;6.0;5.0;13;3.0;0.0;0.0;76.0;2887;1103.0
3;5;21255.0;1;56;4.0;2.0;1.0;4;4.0;0.0;0.0;47.0;2810;61.0
2;5;42162.0;1;31;2.0;3.0;1.0;3;6.0;0.0;2.0;40.0;2873;145.0
2;5;54450.0;1;0;8.121712502567885;9.0;2.0;8;8.0;0.0;0.0;65.0;3304;684.0
4;3;57744.0;0;91;2.0;9.0;1.0;4;8.0;0.0;0.0;67.0;2880;411.0
2;4;26576.0;1;40;1.0;1.0;0.0;2;9.0;0.0;2.0;35.0;3275;27.0
4;6;57513.0;0;59;2.0;9.0;3.0;13;6.0;0.0;0.0;78.0;3009;1060.0
2;5;68142.0;0;96;3.0;10.0;4.0;7;6.0;0.0;0.0;57.0;3320;1459.0
2;3;7500.0;0;61;1.0;1.0;0.0;2;8.0;0.0;0.0;42.0;3320;18.0
2;5;83145.0;0;14;1.0;5.0;9.0;11;2.0;0.0;2.0;47.0;3296;1833.0
3;3;54197.0;0;16;2.0;1.0;3.0;6;1.0;0.0;0.0;61.0;2738;237.0
4;4;23091.0;1;98;4.0;2.0;1.0;3;7.0;0.0;0.0;58.0;2683;48.0
2;3;46049.0;1;11;8.121712502567885;5.0;2.0;9;7.0;0.0;1.0;45.0;2994;515.0
2;5;56715.0;0;52;1.0;7.0;3.0;4;4.0;0.0;0.0;47.0;3222;963.3168265293403
2;3;79410.0;0;19;1.0;3.0;2.0;5;1.0;0.0;0.0;60.0;2682;1370.0
2;3;57304.0;0;61;2.0;7.0;6.0;10;5.0;0.0;0.0;70.0;3126;1026.0
2;3;44375.0;0;73;1.0;4.0;1.0;6;5.0;0.0;0.0;56.0;2749;301.0
2;5;54450.0;1;0;8.121712502567885;9.0;2.0;8;8.0;0.0;0.0;65.0;3304;684.0
2;3;59594.0;0;74;1.0;8.0;1.0;7;7.0;0.0;1.0;56.0;3268;499.0
2;5;80685.0;0;55;1.0;6.0;4.0;10;2.0;0.0;0.0;27.0;3327;1004.0
4;3;40344.0;0;48;2.0;4.0;1.0;5;7.0;0.0;0.0;47.0;2910;218.0
2;3;62710.0;0;53;4.0;4.0;2.0;12;4.0;0.0;0.0;49.0;3053;606.0
0;3;48985.0;0;13;1.0;1.0;1.0;3;3.0;0.0;0.0;53.0;3010;75.0
2;5;35322.0;1;34;3.0;2.0;0.0;4;8.0;0.0;0.0;53.0;3327;106.0
2;3;77142.0;0;54;1.0;4.0;4.0;8;2.0;0.0;0.0;73.0;3047;989.9044418921359
2;4;81657.0;0;69;1.0;3.0;4.0;8;1.0;0.0;0.0;52.0;2809;1097.0
1;3;14421.0;0;81;1.0;1.0;0.0;2;5.0;0.0;1.0;25.0;2783;16.0
0;3;20130.0;0;99;1.0;1.0;0.0;3;8.0;0.0;0.0;47.0;2755;34.0
4;3;74214.0;0;3;1.0;8.0;2.0;5;5.0;0.0;0.0;31.0;3323;1711.0
3;3;66726.0;1;61;3.0;8.0;2.0;4;7.0;0.0;1.0;64.0;2819;438.0
1;5;23724.0;1;65;2.0;2.0;0.0;3;8.0;0.0;0.0;42.0;3188;75.0
3;3;47353.0;0;93;3.0;2.0;2.0;6;5.0;0.0;0.0;61.0;2879;225.0
3;3;33444.0;1;24;1.0;1.0;0.0;2;8.0;0.0;0.0;69.0;3254;18.0
2;3;54386.0;0;8;2.0;3.0;2.0;10;3.0;0.0;0.0;40.0;3059;470.0
2;2;28510.0;1;72;3.0;2.0;0.0;4;5.0;0.0;0.0;40.0;3093;91.0
3;4;90638.0;0;29;1.0;3.0;4.0;10;1.0;0.0;1.0;30.0;2787;2454.096117535263
2;5;48070.0;0;33;3.0;8.0;2.0;6;7.0;0.2985485038334946;0.0;71.0;3183;504.0
2;3;43140.0;0;68;1.0;4.0;1.0;5;6.0;0.0;0.0;64.0;3191;235.0
4;2;54959.0;0;55;3.0;9.0;5.0;4;7.0;0.0;2.0;60.0;3177;1232.0
1;4;15056.0;1;76;5.0;2.0;2.0;3;5.0;0.0;0.0;63.0;3073;88.0
2;4;26954.0;1;17;1.0;1.0;0.0;2;7.0;0.0;0.0;50.0;2703;17.0
2;4;22327.0;1;94;1.0;1.0;0.0;3;5.0;0.0;0.0;36.0;2982;24.0
2;3;44393.0;1;86;2.0;1.0;0.0;4;4.0;0.0;0.0;56.0;2962;60.0
4;4;62000.0;0;25;1.0;6.0;6.0;13;4.0;0.0;1.0;69.0;2959;1020.0
4;5;31497.0;0;22;2.0;3.0;1.0;4;8.0;0.0;0.0;59.0;3221;155.0
0;3;45894.0;0;15;1.0;1.0;0.0;3;5.0;0.0;0.0;47.0;2773;51.0
3;2;78579.0;0;35;1.0;5.0;6.0;4;3.0;0.0;1.0;51.0;3205;1797.4123846372045
3;6;67369.0;0;81;4.0;7.0;4.0;10;4.0;0.0;3.0;52.0;3240;1461.0
2;2;58401.0;0;55;1.0;1.0;2.0;2;4.0;0.0;0.0;61.0;2721;96.0
2;4;62307.0;0;94;1.0;4.0;0.0;4;5.0;0.0;0.0;69.0;2783;160.0
3;3;43641.0;1;50;3.0;2.0;1.0;4;6.0;0.0;0.0;52.0;3084;139.0
3;2;63841.0;0;64;1.0;9.0;3.0;9;6.0;0.0;0.0;53.0;3085;908.0
0;3;46891.0;0;91;1.0;2.0;1.0;4;4.0;0.0;0.0;56.0;2952;183.0
3;3;70091.0;1;11;2.0;5.0;2.0;10;8.0;0.0;1.0;52.0;3106;1161.0
4;3;78075.0;0;72;1.0;3.0;5.0;5;1.0;0.0;0.0;49.0;2736;988.0
0;6;59184.0;0;6;3.0;6.0;6.0;12;5.0;0.0;0.0;60.0;3309;1014.3168265293403
2;3;54809.0;1;0;4.0;2.0;1.0;5;4.0;0.0;0.0;44.0;2942;174.0
2;3;58113.0;0;66;3.0;9.0;2.0;8;7.0;0.2985485038334946;0.0;62.0;3171;758.0
3;3;51412.0;0;42;2.0;3.0;2.0;4;4.0;0.0;0.0;63.0;2831;195.0
2;2;15287.0;1;60;2.0;1.0;1.0;2;7.0;0.0;2.0;42.0;3278;31.0
3;5;66636.0;0;64;1.0;3.0;4.0;9;1.0;0.0;0.0;64.0;2967;1084.0
3;3;50965.0;0;87;3.0;10.0;4.0;5;8.0;0.0;1.0;65.0;3145;685.0
4;3;84618.0;0;96;1.0;6.0;9.0;10;2.0;0.0;1.0;56.0;2870;1672.0
2;3;18351.0;0;1;1.0;2.0;0.0;3;7.0;0.0;0.0;31.0;2894;43.0
4;5;40451.0;0;54;1.0;1.0;1.0;2;5.0;0.0;1.0;64.0;2784;49.0
2;5;36317.0;0;53;2.0;3.0;0.0;4;7.0;0.0;0.0;56.0;3054;133.0
2;5;42213.0;0;96;2.0;5.0;1.0;7;7.0;0.0;1.0;64.0;2911;363.0
2;5;65748.0;0;58;2.0;2.0;4.0;10;1.0;0.2985485038334946;0.0;66.0;3091;545.0
2;5;77044.0;0;12;2.0;7.0;11.0;11;4.0;0.0;1.0;49.0;2896;1065.0
2;5;74918.0;0;78;1.0;5.0;9.0;6;3.0;0.0;1.0;52.0;3125;1978.096117535263
2;3;56721.0;1;64;5.0;4.0;1.0;5;6.0;0.0;0.0;49.0;3257;296.0
2;4;42160.0;1;26;4.0;2.0;1.0;4;6.0;0.0;1.0;46.0;3017;140.0
2;4;61559.0;0;8;1.0;4.0;2.0;10;3.0;0.0;0.0;56.0;2998;530.0
4;5;33629.0;1;49;5.0;3.0;1.0;4;9.0;0.0;0.0;58.0;3341;152.0
4;5;68682.0;0;56;1.0;4.0;9.0;10;2.0;0.0;0.0;30.0;2917;1598.0
2;4;34377.0;0;55;2.0;2.0;2.0;2;7.0;0.0;0.0;58.0;3177;114.0
1;4;8940.0;1;25;3.0;3.0;1.0;3;8.0;0.0;0.0;35.0;3327;101.0
2;3;26228.0;1;50;1.0;1.0;0.0;2;8.0;0.0;0.0;48.0;2931;25.0
0;2;77297.0;0;84;1.0;5.0;7.0;9;4.0;0.0;1.0;64.0;3170;789.0
2;3;40211.0;1;30;2.0;2.0;1.0;2;8.0;0.0;1.0;40.0;2985;87.0
4;6;33438.0;1;81;4.0;2.0;1.0;4;5.0;0.0;0.0;63.0;2931;90.0
4;3;75032.0;0;74;2.0;5.0;4.0;9;3.0;0.0;0.0;62.0;3078;1215.0
4;4;61284.0;0;76;1.0;11.0;2.0;8;6.0;0.0;1.0;66.0;2911;811.0
2;3;22518.0;1;36;2.0;2.0;1.0;2;5.0;0.0;2.0;35.0;3266;61.0
3;3;54730.0;0;64;5.0;4.0;1.0;8;4.0;0.0;0.0;46.0;2969;405.0
3;3;38452.0;1;62;3.0;3.0;0.0;3;7.0;0.0;0.0;66.0;2742;72.0
2;2;44421.0;1;53;5.0;5.0;0.0;4;8.0;0.0;0.0;50.0;3150;189.0
4;5;38197.0;1;86;1.0;1.0;0.0;3;5.0;0.0;0.0;35.0;3016;40.0
2;2;41986.0;0;15;3.0;3.0;0.0;4;4.0;0.0;0.0;43.0;2791;63.0
2;5;28427.0;1;67;2.0;2.0;0.0;3;8.0;0.0;0.0;38.0;3116;52.0
4;5;37395.0;1;47;1.0;1.0;0.0;3;6.0;0.0;0.0;45.0;2709;39.0
2;3;64722.0;1;47;4.0;8.0;2.0;11;6.0;0.0;0.0;50.0;2685;805.0
3;5;55249.0;0;81;1.0;2.0;1.0;4;3.0;0.0;0.0;65.0;2724;130.0
2;5;84906.0;0;98;1.0;5.0;6.0;12;2.0;0.0;3.0;49.0;2919;1631.0
2;3;28691.0;1;56;1.0;1.0;0.0;3;8.0;0.0;0.0;32.0;3011;34.0
2;4;44213.0;1;48;4.0;2.0;1.0;5;6.0;0.0;0.0;69.0;2863;152.0
1;4;25707.0;1;18;1.0;1.0;0.0;3;7.0;0.0;0.0;37.0;2813;21.0
4;3;59062.0;2;74;2.0;2.0;0.0;3;4.0;0.0;0.0;54.0;2920;71.0
2;4;76624.0;0;68;1.0;5.0;10.0;7;1.0;0.0;1.0;59.0;2687;899.0
3;5;66000.0;0;36;1.0;1.0;3.0;5;1.0;0.0;0.0;74.0;2721;711.0
4;5;27683.0;1;90;4.0;6.0;2.0;4;8.0;0.0;0.0;43.0;3345;351.0
2;2;1730.0;0;65;8.121712502567885;0.0;0.0;0;12.596452885784712;0.0;0.0;50.0;2693;8.0
1;4;7500.0;1;63;4.0;3.0;2.0;2;9.0;0.0;0.0;29.0;3224;119.0
2;5;40521.0;1;82;1.0;0.0;1.0;2;5.0;0.0;0.0;53.0;3101;21.0
4;5;20427.0;1;63;1.0;1.0;0.0;2;8.0;0.0;0.0;48.0;2748;10.0
2;3;65106.0;0;55;3.0;8.0;3.0;13;6.0;0.0;1.0;46.0;2687;973.0
4;3;69969.0;0;64;1.0;4.0;2.0;6;3.0;0.0;3.0;56.0;2957;1536.0
2;3;67433.0;0;51;4.0;6.0;5.0;13;4.0;0.0;1.0;69.0;2999;992.0
4;3;77766.0;0;97;2.0;11.0;10.0;11;6.0;0.0;2.0;54.0;3143;1529.0
2;3;74716.0;0;92;2.0;7.0;3.0;5;4.0;0.0;0.0;49.0;2941;815.9044418921359
2;2;68118.0;0;51;2.0;8.0;9.0;4;6.0;0.0;0.0;58.0;2905;928.0
4;3;55158.0;1;72;4.0;7.0;2.0;5;7.0;0.0;1.0;51.0;3350;418.0
0;3;62972.0;0;39;2.0;7.0;4.0;3;6.0;0.0;1.0;66.0;3346;587.0
2;3;74190.0;0;49;2.0;4.0;2.0;11;2.0;0.0;0.0;46.0;2699;641.0
2;3;39356.0;1;21;1.0;1.0;0.0;2;6.0;0.0;1.0;45.0;2753;23.0
2;5;76653.0;0;91;1.0;4.0;7.0;11;2.0;0.0;2.0;52.0;2968;2121.412944064603
4;2;35860.0;1;37;2.0;1.0;1.0;2;5.0;0.0;1.0;48.0;2692;49.0
4;2;90687.0;0;98;1.0;6.0;2.0;8;2.0;0.0;2.0;38.0;3054;1779.0
3;5;73450.0;0;85;1.0;7.0;8.0;11;3.0;0.0;2.0;39.0;2857;1804.0
2;3;31454.0;1;40;3.0;2.0;0.0;3;8.0;0.0;0.0;61.0;3009;48.0
2;4;47139.0;1;2;2.0;2.0;1.0;2;7.0;0.0;1.0;69.0;2766;83.0
2;2;83829.0;0;78;0.0;4.0;7.0;6;1.0;0.0;3.1185051147150964;46.0;2915;1836.526975328729
4;3;53378.0;1;41;8.121712502567885;9.0;4.0;6;8.0;0.0;1.0;58.0;3294;793.0
2;5;19656.0;1;94;3.0;2.0;1.0;3;7.0;0.0;0.0;51.0;3157;84.0
4;3;45579.0;0;10;1.0;4.0;1.0;4;6.0;0.0;0.0;73.0;2964;183.0
0;4;85485.0;0;73;1.0;6.0;6.0;6;2.0;0.0;0.0;63.0;2659;1383.0
2;3;55956.0;0;22;2.0;7.0;3.0;4;4.0;0.0;1.0;77.0;2734;999.0
3;4;64191.0;0;30;3.0;5.0;3.0;13;3.0;0.0;0.0;58.0;3174;825.0
2;4;38808.0;1;21;4.0;5.0;1.0;4;8.0;0.0;2.0;49.0;3323;246.0
3;3;57183.0;1;51;8.0;9.0;1.0;7;8.0;0.0;0.0;55.0;3118;610.0
3;2;23748.0;1;97;3.0;2.0;1.0;3;8.0;0.0;0.0;53.0;3236;76.0
2;3;66303.0;0;56;4.0;3.0;4.0;11;8.0;0.0;1.0;50.0;3139;1286.0
3;3;37368.0;1;4;1.0;1.0;0.0;2;6.0;0.0;1.0;46.0;2846;30.0
2;3;40800.0;1;77;2.0;3.0;0.0;3;7.0;0.2985485038334946;0.0;57.0;3195;99.0
2;2;71847.0;0;95;0.0;6.0;7.0;9;3.0;0.0;1.0;43.0;3297;1182.5241917449916
2;3;46149.0;0;36;5.0;5.0;1.0;7;5.0;0.0;0.0;46.0;2863;362.0
2;5;78687.0;0;13;1.0;4.0;6.0;8;2.0;0.0;2.0;38.0;3340;2050.1467251815848
0;2;49118.0;0;90;2.0;9.0;7.0;10;7.0;0.0;3.0;50.0;3331;1229.0
4;3;37633.0;1;49;2.0;1.0;0.0;3;9.0;0.0;0.0;64.0;3298;38.0
3;5;39767.0;0;18;2.0;7.0;1.0;7;8.0;0.0;0.0;70.0;2994;485.0
1;3;26997.0;0;89;2.0;4.0;2.0;5;7.0;0.0;0.0;70.0;3252;434.0
2;2;33986.0;1;43;1.0;1.0;0.0;3;7.0;0.0;0.0;51.0;3123;44.0
4;3;57091.0;0;82;2.0;9.0;2.0;5;7.0;0.0;2.0;49.0;3234;496.0
0;3;46831.0;1;84;2.0;1.0;2.0;2;4.0;0.0;0.0;52.0;3037;78.0
3;3;83151.0;0;80;1.0;5.0;7.0;10;2.0;0.0;3.1185051147150964;49.0;3155;2335.1467251815848
2;3;52531.0;0;68;2.0;7.0;2.0;10;6.0;0.0;0.0;50.0;3197;794.0
2;3;15759.0;0;12;1.0;1.0;0.0;2;7.0;0.0;0.0;65.0;2948;17.0
2;4;22804.0;1;75;1.0;2.0;0.0;2;9.0;0.0;0.0;50.0;2984;26.0
0;3;43050.0;1;10;2.0;2.0;0.0;4;5.0;0.0;0.0;48.0;2754;76.0
4;4;42997.0;1;91;1.0;1.0;0.0;2;7.0;0.0;0.0;44.0;2855;15.0
4;4;48918.0;1;21;2.0;1.0;0.0;4;4.0;0.0;0.0;58.0;2729;62.0
3;5;60033.0;0;28;2.0;2.0;1.0;5;2.0;0.0;0.0;67.0;2743;198.0
4;5;34043.0;1;97;1.0;2.0;0.0;2;9.0;0.0;0.0;43.0;2898;49.0
2;5;57811.0;0;49;5.0;7.0;2.0;11;5.0;0.0;1.0;55.0;3021;802.0
2;3;78569.0;0;14;1.0;4.0;6.0;4;1.0;0.0;2.0;75.0;2781;1706.3168265293402
2;4;7500.0;1;5;4.0;2.0;1.0;3;6.0;0.0;0.0;43.0;3200;57.0
3;5;127766.0;1;37;0.0;1.0;0.0;1;1.0;0.0;0.0;50.0;3041;59.0
2;5;94384.0;0;62;0.0;5.0;8.0;5;2.0;0.0;3.1185051147150964;68.0;3133;2302.0
0;3;23148.0;0;83;1.0;2.0;0.0;3;7.0;0.0;0.0;36.0;2782;37.0
2;2;44267.0;1;48;5.0;5.0;2.0;4;9.0;0.0;0.0;51.0;3140;310.0
2;3;71626.0;0;94;1.0;5.0;5.0;8;3.0;0.0;1.0;42.0;3256;1305.0
2;5;60894.0;0;61;5.0;10.0;3.0;8;7.0;0.0;0.0;55.0;3017;832.0
2;5;50200.0;1;70;6.0;7.0;1.0;5;8.0;0.0;0.0;45.0;3103;401.0
4;3;81051.0;0;43;1.0;5.0;5.0;12;2.0;0.0;2.0;56.0;2688;1501.0
2;3;65169.0;0;23;1.0;10.0;4.0;13;6.0;0.0;3.1185051147150964;39.0;2817;1189.0
2;5;59868.0;0;37;7.0;11.0;2.0;12;6.0;0.0;0.0;49.0;2993;1194.0
4;3;65695.0;0;50;2.0;5.0;4.0;10;4.0;0.0;0.0;61.0;2800;656.0
3;4;64857.0;0;78;1.0;7.0;5.0;10;4.0;0.0;0.0;65.0;3234;1531.4123846372045
3;5;45143.0;0;74;3.0;6.0;1.0;5;7.0;0.0;0.0;56.0;2958;311.0
0;5;74805.0;0;14;5.0;4.0;7.0;10;2.0;0.0;0.0;66.0;2886;792.526975328729
0;3;59060.0;1;77;3.0;3.0;1.0;7;4.0;0.0;0.0;32.0;2820;274.0
4;4;27238.0;1;39;3.0;3.0;0.0;3;9.0;0.0;0.0;59.0;3086;57.0
2;5;47009.0;0;89;4.0;3.0;2.0;8;4.0;0.0;0.0;56.0;2922;448.0
0;3;46094.0;1;62;1.0;1.0;0.0;3;7.0;0.0;0.0;48.0;2670;44.0
2;3;40321.0;1;59;2.0;3.0;0.0;3;7.0;0.0;0.0;49.0;2986;102.0
2;5;37235.0;1;68;1.0;1.0;1.0;2;4.0;0.0;0.0;37.0;2799;61.0
3;3;81843.0;0;13;1.0;5.0;9.0;12;3.0;0.0;0.0;61.0;3084;1643.0
3;5;46692.0;0;37;3.0;6.0;1.0;5;6.0;0.0;0.0;63.0;3039;397.0
2;5;77382.0;0;36;2.0;5.0;7.0;12;1.0;0.0;1.0;53.0;2824;1121.0
2;4;37774.0;2;28;4.0;7.0;2.0;3;9.0;0.2985485038334946;2.0;44.0;3315;473.0
1;3;18393.0;1;2;2.0;3.0;0.0;3;8.0;0.0;0.0;47.0;2743;50.0
3;3;72828.0;0;17;6.0;6.0;3.0;13;7.0;0.0;0.0;59.0;3151;1673.5241917449916
2;3;24711.0;0;86;1.0;3.0;0.0;3;7.0;0.0;0.0;39.0;2723;58.0
4;3;45503.0;1;54;1.0;3.0;1.0;4;5.0;0.0;0.0;46.0;2928;170.0
3;4;6560.0;0;2;0.0;1.0;0.0;1;12.596452885784712;0.0;0.0;39.0;2850;311.5241917449916
4;5;71604.0;0;3;1.0;8.0;3.0;5;4.0;0.0;2.0;76.0;2875;1196.0
2;3;27244.0;1;84;2.0;2.0;2.0;2;7.0;0.0;0.0;42.0;2765;101.0
2;3;48752.0;1;8;5.0;6.0;1.0;5;9.0;0.0;1.0;52.0;3215;316.0
2;3;71434.0;0;4;3.0;7.0;4.0;7;4.0;0.0;2.0;59.0;2935;1400.0
2;4;90842.0;0;57;1.0;4.0;9.0;13;1.0;0.0;0.0;73.0;2986;1387.9044418921358
3;3;88097.0;1;24;1.0;6.0;5.0;8;9.0;0.0;3.1185051147150964;43.0;3331;844.0
2;3;51948.0;0;51;2.0;5.0;2.0;4;5.0;0.0;0.0;46.0;2936;311.0
2;5;71853.0;0;29;1.0;2.0;8.0;6;1.0;0.0;0.0;39.0;3068;1149.0
3;3;35876.0;0;13;1.0;3.0;1.0;3;6.0;0.0;0.0;38.0;2721;129.0
2;6;40049.0;0;23;1.0;1.0;0.0;3;6.0;0.0;0.0;69.0;2907;32.0
2;4;39660.0;1;36;3.0;7.0;1.0;3;9.0;0.0;1.0;39.0;3341;299.0
2;5;50127.0;0;88;1.0;5.0;1.0;6;6.0;0.0;1.0;59.0;2682;320.0
3;3;43263.0;0;2;3.0;5.0;2.0;6;5.0;0.0;0.0;44.0;3236;441.0
3;3;62845.0;1;3;8.121712502567885;3.0;4.0;10;8.0;0.0;2.0;72.0;3287;1178.0
2;3;18929.0;0;15;1.0;1.0;0.0;4;6.0;0.0;0.0;31.0;3149;85.0
1;4;24367.0;1;58;1.0;1.0;0.0;2;9.0;0.0;0.0;39.0;3117;24.0
2;4;33249.0;1;11;2.0;2.0;1.0;3;6.0;0.0;0.0;46.0;3145;112.0
0;3;26887.0;0;27;1.0;1.0;0.0;3;6.0;0.0;0.0;62.0;3155;30.0
4;3;50150.0;0;32;2.0;5.0;2.0;7;5.0;0.0;0.0;38.0;3025;410.0
2;5;62061.0;0;12;3.0;10.0;4.0;7;6.0;0.0;1.0;45.0;2953;800.0
4;2;85696.0;0;88;1.0;4.0;6.0;9;1.0;0.0;1.0;59.0;3073;1313.0
4;5;76542.0;0;91;1.0;4.0;8.0;10;2.0;0.0;0.0;65.0;3107;1483.0
2;4;70515.0;0;12;1.0;6.0;6.0;4;2.0;0.0;1.0;28.0;2902;1258.0
2;5;18227.0;1;21;1.0;0.0;1.0;2;8.0;0.0;0.0;34.0;3249;28.0
2;3;69139.0;0;23;1.0;4.0;1.0;5;4.0;0.0;0.0;56.0;2804;227.0
2;3;69109.0;0;10;1.0;6.0;6.0;7;4.0;0.0;2.0;39.0;3248;1555.0
2;4;69627.0;0;35;2.0;8.0;2.0;11;5.0;0.0;0.0;59.0;3120;845.6225334365931
2;3;38136.0;1;69;2.0;3.0;1.0;2;8.0;0.0;1.0;43.0;3084;103.0
4;4;62159.0;0;68;1.0;6.0;2.0;10;4.0;0.0;0.0;75.0;2713;634.0
2;4;80695.0;0;85;1.0;5.0;8.0;5;2.0;0.0;0.0;58.0;2833;1778.096117535263
3;4;33316.0;1;34;3.0;2.0;1.0;4;6.0;0.0;0.0;50.0;2919;131.0
2;5;58554.0;1;55;6.0;8.0;2.0;6;7.0;0.0;0.0;53.0;3292;586.0
